source_page,scraped_at,extraction_method,title,product_url,brand,image_url,product_slug,ingredients,nutrition_info,product_tags,price_per_100g,price_per_100g_protein,price_summary,muchproteins_url
2,2025-07-26T19:16:19.953833,muchproteins_json,GOLD STANDARD 100% WHEY Protein Powder,https://www.vitaminshoppe.com/p/optimum-nutrition-100-whey-gold-chocolate-10-lb-powder/op-7208,Optimum Nutrition,gold-standard-100-whey-protein-powder-double-rich-chocolate-10-lbs-149-servings-a0ce1a18254a66d5951b876768fe9d2e-500px.png,gold-standard-100-whey-protein-powder-double-rich-chocolate-10-lbs-149-servings-,"Protein Blend, ['Whey Protein Isolate', 'Whey Protein Concentrate', 'Whey Peptides'], Cocoa Powder, ['Processed with Alkali'], Lecithin, Natural and Artificial Flavor, Acesulfame Potassium, Lactase","{'energy': {'kj': 1556, 'kcal': 372}, 'fat': {'all': 1.55, 'saturated': 0, 'trans': 0, 'cholesterol': 0.1085}, 'carbohydrates': {'all': 9.3, 'sugar': 3.1}, 'fiber': 0.0031, 'protein': 74.4, 'salt': 0, 'calcium': 0.403, 'iron': 0.00217, 'potassium': 0.651}","vegetarian, soy free, gluten free, WPC, WPI, whey",3.13,4.23,"{'min': {'value': 142.25, 'grams': 4706, 'currency': 'EUR', 'rawValue': '$159.99', 'baseValue': 159.99, 'baseCurrency': 'USD', 'date': '2023-07-15T02:53:50Z', 'dateUpdated': '2023-07-16T14:31:07Z', 'pricePer100g': 3.02, 'pricePerProtein100g': 4.08}, 'max': {'value': 149.96, 'grams': 4706, 'currency': 'EUR', 'rawValue': '$159.99', 'baseValue': 159.99, 'baseCurrency': 'USD', 'date': '2023-11-10T02:33:14Z', 'pricePer100g': 3.19, 'pricePerProtein100g': 4.31}, 'latest': {'value': 147.36, 'grams': 4706, 'currency': 'EUR', 'rawValue': '$159.99', 'baseValue': 159.99, 'baseCurrency': 'USD', 'date': '2024-06-03T02:52:41Z'}, 'discount': 2, 'distanceFromMin': 0.15000000000000036, 'distanceFromMax': 0.07999999999999918}",/protein/gold-standard-100-whey-protein-powder-double-rich-chocolate-10-lbs-149-servings-
2,2025-07-26T19:16:19.953865,muchproteins_json,Protein Dessert,https://www.bulk.com/eu/complete-protein-dessert.html,Bulk,protein-dessert-199b8420a9433e4e5f7fd9ec1f0129e2-500px.png,protein-dessert,"Milk Protein Concentrate, Whey Protein Concentrate, ['Milk'], Egg White Protein Powder, Gelling Agents, ['Tetrasodium Pyrophosphate', 'Disodium Phosphate'], Flavouring, Cocoa Powder, Sweetener, ['Sucralose']","{'energy': {'kj': 1568, 'kcal': 370}, 'fat': {'all': 3.8, 'saturated': 1.5}, 'carbohydrates': {'all': 8.5, 'sugar': 4.2}, 'fibre': 1, 'protein': 75, 'salt': 2}","vegetarian, halal, soy free, gluten free, WPC, whey",3.2,4.27,"{'min': {'value': 29.99, 'grams': 1000, 'currency': 'EUR', 'rawValue': '€29.99', 'baseValue': 29.99, 'baseCurrency': 'EUR', 'date': '2023-02-26T09:31:43Z', 'dateUpdated': '2023-03-02T02:05:49Z', 'pricePer100g': 3, 'pricePerProtein100g': 4}, 'max': {'value': 39.99, 'grams': 1000, 'currency': 'EUR', 'rawValue': '€39.99', 'baseValue': 39.99, 'baseCurrency': 'EUR', 'date': '2023-02-23T20:03:13Z', 'dateUpdated': '2023-02-25T17:31:42Z', 'pricePer100g': 4, 'pricePerProtein100g': 5.33}, 'latest': {'value': 31.99, 'grams': 1000, 'currency': 'EUR', 'rawValue': '€31.99', 'baseValue': 31.99, 'baseCurrency': 'EUR', 'date': '2023-10-06T02:35:54Z'}, 'discount': 20, 'distanceFromMin': 0.2699999999999996, 'distanceFromMax': 1.0600000000000005}",/protein/protein-dessert
2,2025-07-26T19:16:19.953892,muchproteins_json,MRE Lite Real Whole Food Meal Replacement,https://www.vitaminshoppe.com/p/mre-lite-blueberry-cobbler-1-92-lb-powder/rdc023,RedCon1,mre-lite-real-whole-food-meal-replacement-blueberry-cobbler-1-92-lbs-30-servings-71d357496097abaa105a282e7e13ca21-500px.png,mre-lite-real-whole-food-meal-replacement-blueberry-cobbler-1-92-lbs-30-servings-,"Beef protein Isolate, ['bovine'], Salmon protein, ['fish'], Chicken protein, Egg Albumin, ['egg'], Brown Rice protein, Pea protein, Coconut water, ['coconut'], MCT Oil. Natural and artificial flavors, Cellulose gum, Ground cinnamon, Salt, Sucralose, Acesulfame-K. CONTAINS: Milk, Eggs, Fish, ['Salmon'], Coconut","{'energy': {'kj': 1510, 'kcal': 361}, 'fat': {'all': 0, 'saturated': 0, 'trans': 0, 'cholesterol': 0}, 'carbohydrates': {'all': 10.8, 'sugar': 5.4}, 'fiber': 2.7, 'protein': 64.8, 'salt': 1, 'potassium': 0.338}","soy free, gluten free",2.78,4.34,"{'min': {'value': 30, 'grams': 1106, 'currency': 'EUR', 'rawValue': '$33.74', 'baseValue': 33.74, 'baseCurrency': 'USD', 'date': '2023-07-15T02:53:50Z', 'dateUpdated': '2023-07-16T14:31:07Z', 'pricePer100g': 2.71, 'pricePerProtein100g': 4.23}, 'max': {'value': 41.4, 'grams': 1106, 'currency': 'EUR', 'rawValue': '$44.99', 'baseValue': 44.99, 'baseCurrency': 'USD', 'date': '2023-06-30T02:45:42Z', 'dateUpdated': '2023-06-30T14:31:37Z', 'pricePer100g': 3.74, 'pricePerProtein100g': 5.84}, 'latest': {'value': 30.78, 'grams': 1106, 'currency': 'EUR', 'rawValue': '$33.74', 'baseValue': 33.74, 'baseCurrency': 'USD', 'date': '2023-08-09T02:54:39Z'}, 'discount': 26, 'distanceFromMin': 0.10999999999999943, 'distanceFromMax': 1.5}",/protein/mre-lite-real-whole-food-meal-replacement-blueberry-cobbler-1-92-lbs-30-servings-
2,2025-07-26T19:16:19.953920,muchproteins_json,MRE Lite Real Whole Food Meal Replacement Protein Powder Drink Mix,https://www.vitaminshoppe.com/p/mre-lite-vanilla-milkshake-1-92-lb-powder/rdc0095,RedCon1,mre-lite-real-whole-food-meal-replacement-protein-powder-drink-mix-vanilla-1-92-lbs-30-servings-d885f2611f7af66ccb0c7e6f65500eec-500px.png,mre-lite-real-whole-food-meal-replacement-protein-powder-drink-mix-vanilla-1-92-lbs-30-servings-,"Whole Food Protein Blend, ['Beef Protein Isolate', 'Salmon Protein', 'Chicken Protein', 'Egg Albumin', 'Brown Rice Protein', 'Pea Protein'], Natural and Artificial Flavors, Milk Creamer, ['for texture'], Cellulose Gum, Coconut Water Powder, Medium Chain Triglyceride, ['MCT'], Oil Powder, Maltodextrin, Salt, Sucralose, Acesulfame-k","{'energy': {'kj': 1577, 'kcal': 377}, 'fat': {'all': 0, 'saturated': 0, 'trans': 0, 'cholesterol': 0}, 'carbohydrates': {'all': 11.6, 'sugar': 0}, 'fiber': 2.9, 'protein': 69.6, 'salt': 1, 'calcium': 0.0696, 'iron': 0.0058, 'potassium': 0.362}","soy free, gluten free",3.01,4.36,"{'min': {'value': 30.06, 'grams': 1021, 'currency': 'EUR', 'rawValue': '$33.74', 'baseValue': 33.74, 'baseCurrency': 'USD', 'date': '2023-07-14T02:51:49Z', 'dateUpdated': '2023-07-14T14:32:01Z', 'pricePer100g': 2.94, 'pricePerProtein100g': 4.26}, 'max': {'value': 41.8, 'grams': 1021, 'currency': 'EUR', 'rawValue': '$44.99', 'baseValue': 44.99, 'baseCurrency': 'USD', 'date': '2023-06-13T20:06:52Z', 'dateUpdated': '2023-06-13T21:28:23Z', 'pricePer100g': 4.09, 'pricePerProtein100g': 5.93}, 'latest': {'value': 30.78, 'grams': 1021, 'currency': 'EUR', 'rawValue': '$33.74', 'baseValue': 33.74, 'baseCurrency': 'USD', 'date': '2023-08-09T02:54:39Z'}, 'discount': 26, 'distanceFromMin': 0.10000000000000053, 'distanceFromMax': 1.5699999999999994}",/protein/mre-lite-real-whole-food-meal-replacement-protein-powder-drink-mix-vanilla-1-92-lbs-30-servings-
2,2025-07-26T19:16:19.953947,muchproteins_json,Vegan Protein,https://www.theproteinworks.com/vegan-protein,ProteinWorks,vegan-protein-1c21983d16f9e12898ccf77cdc36ee41-500px.png,vegan-protein,"Protein Blend, ['Soy Protein Isolate', 'Pea Protein Isolate', 'Pumpkin Seed Protein', 'Sunflower Protein', 'Brown Rice Protein'], DigeZyme®, ['Amylase', 'Protease', 'Cellulase', 'Beta-D-Galactosidase', 'Lipase']","{'energy': {'kj': 1587, 'kcal': 379}, 'fat': {'all': 0.8, 'saturated': 0.1}, 'carbohydrates': {'all': 3.6, 'sugar': None}, 'fibre': 0.3, 'protein': 89, 'salt': 2.5}","vegetarian, dairy free, lactose free, vegan, gluten free",3.92,4.4,"{'min': {'value': 129.99, 'grams': 4000, 'currency': 'GBP', 'rawValue': '129.99£', 'date': '2022-12-30T23:21:41Z', 'dateUpdated': '2023-01-01T13:33:21Z', 'pricePer100g': 3.25, 'pricePerProtein100g': 3.65}, 'max': {'value': 28.91, 'grams': 500, 'currency': 'EUR', 'rawValue': '23.99£', 'baseValue': 23.99, 'baseCurrency': 'GBP', 'date': '2024-12-07T02:51:19Z', 'pricePer100g': 5.78, 'pricePerProtein100g': 6.49}, 'latest': {'value': 156.97, 'grams': 4000, 'currency': 'EUR', 'rawValue': '129.99£', 'baseValue': 129.99, 'baseCurrency': 'GBP', 'date': '2024-12-10T03:02:36Z'}, 'discount': 32, 'distanceFromMin': 0.7500000000000004, 'distanceFromMax': 2.09}",/protein/vegan-protein
2,2025-07-26T19:16:19.953973,muchproteins_json,100% Plant Protein Powder,https://www.phd.com/protein/100plant,PhD Nutrition,100-plant-protein-powder-f14a624349b498ddb1a59306265384be-500px.png,100-plant-protein-powder,"Pea Protein Isolate, Soya Protein Isolate, Reduced Fat Cocoa Powder, Flavouring, Stabiliser, ['Xanthan Gum'], Sweetener, ['Sucralose'], Sodium Chloride","{'typical values (when mixed with water±)': 'per 100g', 'energy': {'kj': 1674, 'kcal': 395}, 'fat': {'all': 3, 'saturated': 0}, 'carbohydrates': {'all': 4, 'sugar': 0.1}, 'fibre': 2, 'protein': 86, 'salt': 5, ""total bcaa's"": 14.4}","GMO free, halal, palm oil free, vegan, vegetarian, nut free, dairy free, lactose free, gluten free",3.86,4.49,"{'min': {'value': 19.2, 'grams': 1000, 'currency': 'EUR', 'rawValue': '£16.00', 'baseValue': 16, 'baseCurrency': 'GBP', 'date': '2024-11-28T02:51:29Z', 'pricePer100g': 1.92, 'pricePerProtein100g': 2.23}, 'max': {'value': 27.56, 'grams': 500, 'currency': 'EUR', 'rawValue': '£23.99', 'baseValue': 23.99, 'baseCurrency': 'GBP', 'date': '2023-10-27T02:31:15Z', 'pricePer100g': 5.51, 'pricePerProtein100g': 6.41}, 'latest': {'value': 38.63, 'grams': 1000, 'currency': 'EUR', 'rawValue': '£31.99', 'baseValue': 31.99, 'baseCurrency': 'GBP', 'date': '2024-12-10T02:55:13Z'}, 'discount': 30, 'distanceFromMin': 2.2600000000000002, 'distanceFromMax': 1.92}",/protein/100-plant-protein-powder
2,2025-07-26T19:16:19.953998,muchproteins_json,Smart Protein Plant,https://www.phd.com/eu/shop/protein/smart-protein-plant-500g,PhD Nutrition,smart-protein-plant-b6bcd34fe8ac9cbee9cb2046715e84ac-500px.png,smart-protein-plant,"Pea Protein, Soya Protein, Fat Reduced Cocoa Powder, Natural Flavour, Lactospore™, ['Bacillus Coagulans'], Iron Oxide, Zinc Oxide, Vitamin B6, Folic Acid, Vitamin B12, Sodium Chloride, Stabiliser, ['Xanthan Gum'], Sweetener, ['Sucralose']","{'typical values': 'per 100g', 'energy': {'kj': 1630, 'kcal': 385}, 'fat': {'all': 3.7, 'saturated': 0}, 'carbohydrates': {'all': 7, 'sugar': 0.35}, 'fibre': 4.2, 'protein': 79, 'salt': 1.7, 'vitamins &amp; minerals': None, 'vitamin b6 (mg)': 0.00168, 'folic acid (ug)': 0.14, 'vitamin b12 (ug)': 0.003, 'iron (mg)': 0.0082, 'zinc (mg)': 8}","vegetarian, dairy free, lactose free, vegan, gluten free",3.6,4.56,"{'min': {'value': 10.79, 'grams': 500, 'currency': 'EUR', 'rawValue': '€10.79', 'date': '2022-11-25T02:07:13Z', 'dateUpdated': '2022-11-29T13:38:13Z', 'pricePer100g': 2.16, 'pricePerProtein100g': 2.73}, 'max': {'value': 17.99, 'grams': 500, 'currency': 'EUR', 'rawValue': '€17.99', 'date': '2022-10-29T22:10:20Z', 'dateUpdated': '2022-11-15T02:13:30Z', 'pricePer100g': 3.6, 'pricePerProtein100g': 4.56}, 'latest': {'value': 17.99, 'grams': 500, 'currency': 'EUR', 'rawValue': '€17.99', 'baseValue': 17.99, 'baseCurrency': 'EUR', 'date': '2024-12-10T03:03:55Z'}, 'discount': 0, 'distanceFromMin': 1.8299999999999996, 'distanceFromMax': 0}",/protein/smart-protein-plant
2,2025-07-26T19:16:19.954026,muchproteins_json,Buck Feed Protein Powder 25g of Whey Protein & 100mg Deer Antler Velvet Extract,https://www.vitaminshoppe.com/p/buck-feed-protein-vanilla-33-12-oz-powder/dls0057,Bucked Up,buck-feed-protein-powder-25g-of-whey-protein-100mg-deer-antler-velvet-extract-vanilla-35-oz-30-servings-130bf687b03da4740ba03326812ae40c-500px.png,buck-feed-protein-powder-25g-of-whey-protein-100mg-deer-antler-velvet-extract-vanilla-35-oz-30-servings-,"Buck Feed Protein Complex, ['Whey Protein Isolate', 'Whey Protein Concentrate'], Natural Flavors, Himalayan Rock Salt, Sucralose, Deer Antler Velvet Powder, ['100 mg']","{'energy': {'kj': 1406, 'kcal': 336}, 'fat': {'all': 0, 'saturated': 0, 'trans': 0, 'cholesterol': 0.084}, 'carbohydrates': {'all': 5.6, 'sugar': 0}, 'fiber': 0, 'protein': 70, 'salt': 1, 'calcium': 0.302, 'potassium': 0.297}","vegetarian, soy free, gluten free, WPC, WPI, whey",3.38,4.83,"{'min': {'value': 35.62, 'grams': 1077, 'currency': 'EUR', 'rawValue': '$39.99', 'baseValue': 39.99, 'baseCurrency': 'USD', 'date': '2023-07-19T14:31:23Z', 'pricePer100g': 3.31, 'pricePerProtein100g': 4.73}, 'max': {'value': 46.45, 'grams': 1077, 'currency': 'EUR', 'rawValue': '$49.99', 'baseValue': 49.99, 'baseCurrency': 'USD', 'date': '2023-06-13T20:06:52Z', 'dateUpdated': '2023-06-13T21:28:23Z', 'pricePer100g': 4.31, 'pricePerProtein100g': 6.16}, 'latest': {'value': 36.41, 'grams': 1077, 'currency': 'EUR', 'rawValue': '$39.99', 'baseValue': 39.99, 'baseCurrency': 'USD', 'date': '2023-08-11T02:47:43Z'}, 'discount': 22, 'distanceFromMin': 0.09999999999999964, 'distanceFromMax': 1.33}",/protein/buck-feed-protein-powder-25g-of-whey-protein-100mg-deer-antler-velvet-extract-vanilla-35-oz-30-servings-
2,2025-07-26T19:16:19.954050,muchproteins_json,Pure Whey Protein™,https://www.bulk.com/eu/pure-whey-protein.html,Bulk,pure-whey-protein-d069734f6da93afb8654f858fb157e76-500px.png,pure-whey-protein,"Whey Protein Concentrate, ['Milk'], Sunflower Lecithin","{'energy': {'kj': 1619, 'kcal': 387}, 'fat': {'all': 7, 'saturated': 2.5}, 'carbohydrates': {'all': 4, 'sugar': 4}, 'fibre': 0, 'protein': 77, 'salt': 0.38}","halal, vegetarian, soy free, gluten free, WPC, whey",3.8,4.94,"{'min': {'value': 87.99, 'grams': 5000, 'currency': 'EUR', 'rawValue': '€87.99', 'baseValue': 87.99, 'baseCurrency': 'EUR', 'date': '2023-09-25T14:31:37Z', 'pricePer100g': 1.76, 'pricePerProtein100g': 2.29}, 'max': {'value': 189.99, 'grams': 5000, 'currency': 'EUR', 'rawValue': '€189.99', 'baseValue': 189.99, 'baseCurrency': 'EUR', 'date': '2023-02-01T02:09:15Z', 'pricePer100g': 3.8, 'pricePerProtein100g': 4.94}, 'latest': {'value': 189.99, 'grams': 5000, 'currency': 'EUR', 'rawValue': '€189.99', 'baseValue': 189.99, 'baseCurrency': 'EUR', 'date': '2024-05-15T02:48:44Z'}, 'discount': 0, 'distanceFromMin': 2.6500000000000004, 'distanceFromMax': 0}",/protein/pure-whey-protein
2,2025-07-26T19:16:19.954072,muchproteins_json,Native Fuel Whey Protein Blend,https://www.vitaminshoppe.com/p/ascent-native-fuel-whey-vanilla-bean-4-powder/acp0007,Ascent Protein,native-fuel-whey-protein-blend-vanilla-bean-58-servings-44145d194fe53385bc0255f5589fccc8-500px.png,native-fuel-whey-protein-blend-vanilla-bean-58-servings-,"Whey Protein Isolate Blend, ['Native Whey Protein Isolate', 'Whey Protein Isolate'], Whey Protein Concentrate, Natural Flavors, Sunflower Lecithin, Monk Fruit Extract","{'energy': {'kj': 1607, 'kcal': 384}, 'fat': {'all': 0, 'saturated': 0, 'trans': 0, 'cholesterol': 0.064}, 'carbohydrates': {'all': 6.4, 'sugar': 3.2}, 'fiber': 3.2, 'protein': 80, 'salt': 0, 'calcium': 0.486, 'potassium': 0.506}","vegetarian, soy free, gluten free, WPC, WPI, whey",4.02,5.02,"{'min': {'value': 71.12, 'grams': 1814, 'currency': 'EUR', 'rawValue': '$79.99', 'baseValue': 79.99, 'baseCurrency': 'USD', 'date': '2023-07-15T02:53:50Z', 'dateUpdated': '2023-07-16T14:31:07Z', 'pricePer100g': 3.92, 'pricePerProtein100g': 4.9}, 'max': {'value': 74.32, 'grams': 1814, 'currency': 'EUR', 'rawValue': '$79.99', 'baseValue': 79.99, 'baseCurrency': 'USD', 'date': '2023-06-13T20:06:52Z', 'dateUpdated': '2023-06-13T21:28:23Z', 'pricePer100g': 4.1, 'pricePerProtein100g': 5.13}, 'latest': {'value': 72.98, 'grams': 1814, 'currency': 'EUR', 'rawValue': '$79.99', 'baseValue': 79.99, 'baseCurrency': 'USD', 'date': '2023-08-09T02:54:39Z'}, 'discount': 2, 'distanceFromMin': 0.11999999999999922, 'distanceFromMax': 0.11000000000000032}",/protein/native-fuel-whey-protein-blend-vanilla-bean-58-servings-
2,2025-07-26T19:16:19.954096,muchproteins_json,Natural Whey Protein NSF Certified,https://www.vitaminshoppe.com/p/true-athlete-natural-whey-protein-vanilla-2-5-lb-powder/vs-6005,True Athlete,natural-whey-protein-nsf-certified-vanilla-2-5-lbs-40-servings-ac99636aa7e4b7949601eed48fffdb95-500px.png,natural-whey-protein-nsf-certified-vanilla-2-5-lbs-40-servings-,"Whey protein concentrate, natural flavor, inulin, xanthan gum, soy lecithin, rebaudioside a, ['stevia extract'], Bacillus coagulans SNZ1969 190 million CFU's, lactase digestive enzyme, papain, bromelain","{'energy': {'kj': 1335, 'kcal': 319}, 'fat': {'all': 0, 'saturated': 0, 'trans': 0, 'cholesterol': 0.189}, 'carbohydrates': {'all': 8.7, 'sugar': 5.8}, 'fiber': 2.9, 'protein': 58, 'salt': 1, 'calcium': 0.319, 'iron': 0.00104, 'potassium': 0.348}","vegetarian, gluten free, WPC, whey",2.91,5.02,"{'min': {'value': 37.34, 'grams': 1332, 'currency': 'EUR', 'rawValue': '$41.99', 'baseValue': 41.99, 'baseCurrency': 'USD', 'date': '2023-07-15T02:53:50Z', 'dateUpdated': '2023-07-16T14:31:07Z', 'pricePer100g': 2.8, 'pricePerProtein100g': 4.83}, 'max': {'value': 39.01, 'grams': 1332, 'currency': 'EUR', 'rawValue': '$41.99', 'baseValue': 41.99, 'baseCurrency': 'USD', 'date': '2023-06-13T20:06:52Z', 'dateUpdated': '2023-06-13T21:28:23Z', 'pricePer100g': 2.93, 'pricePerProtein100g': 5.05}, 'latest': {'value': 38.7, 'grams': 1332, 'currency': 'EUR', 'rawValue': '$41.99', 'baseValue': 41.99, 'baseCurrency': 'USD', 'date': '2024-06-01T02:55:02Z'}, 'discount': 1, 'distanceFromMin': 0.1899999999999995, 'distanceFromMax': 0.03000000000000025}",/protein/natural-whey-protein-nsf-certified-vanilla-2-5-lbs-40-servings-
2,2025-07-26T19:16:19.954121,muchproteins_json,Native Fuel Whey Protein Blend,https://www.vitaminshoppe.com/p/ascent-native-fuel-whey-vanilla-4-lb-powder/acp0007,Ascent Protein,native-fuel-whey-protein-blend-vanilla-bean-58-servings-44145d194fe53385bc0255f5589fccc8-500px.png,native-fuel-whey-protein-blend-vanilla-bean-58-servings-,"Whey Protein Isolate Blend, ['Native Whey Protein Isolate', 'Whey Protein Isolate'], Whey Protein Concentrate, Natural Flavors, Sunflower Lecithin, Monk Fruit Extract","{'energy': {'kj': 1607, 'kcal': 384}, 'fat': {'all': 0, 'saturated': 0, 'trans': 0, 'cholesterol': 0.064}, 'carbohydrates': {'all': 6.4, 'sugar': 3.2}, 'fiber': 3.2, 'protein': 80, 'salt': 0, 'calcium': 0.486, 'potassium': 0.506}","vegetarian, soy free, gluten free, WPC, WPI, whey",4.02,5.02,"{'min': {'value': 71.12, 'grams': 1814, 'currency': 'EUR', 'rawValue': '$79.99', 'baseValue': 79.99, 'baseCurrency': 'USD', 'date': '2023-07-15T02:53:50Z', 'dateUpdated': '2023-07-16T14:31:07Z', 'pricePer100g': 3.92, 'pricePerProtein100g': 4.9}, 'max': {'value': 73.6, 'grams': 1814, 'currency': 'EUR', 'rawValue': '$79.99', 'baseValue': 79.99, 'baseCurrency': 'USD', 'date': '2023-06-30T02:45:42Z', 'dateUpdated': '2023-06-30T14:31:37Z', 'pricePer100g': 4.06, 'pricePerProtein100g': 5.07}, 'latest': {'value': 72.98, 'grams': 1814, 'currency': 'EUR', 'rawValue': '$79.99', 'baseValue': 79.99, 'baseCurrency': 'USD', 'date': '2023-08-09T02:54:39Z'}, 'discount': 1, 'distanceFromMin': 0.11999999999999922, 'distanceFromMax': 0.05000000000000071}",/protein/native-fuel-whey-protein-blend-vanilla-bean-58-servings-
2,2025-07-26T19:16:19.954153,muchproteins_json,Synergy All-in-One Protein,https://www.phd.com/eu/shop/protein/synergy-iso-powder,PhD Nutrition,synergy-all-in-one-protein-f0156f2c06b5c5e4445e5c220795490b-500px.png,synergy-all-in-one-protein,"PhD Protein Blend, [['Milk Protein Concentrate', ['Providing 80% Micellar Casein']], ['Whey Protein Concentrate', ['Milk']], ['Hydrolysed Wheat Protein', ['Providing Peptide Bonded L-Glutamine']]], Maltodextrin, Creatine Monohydrate, Flavourings, Stabiliser, ['Guar Gum', 'Xanthan Gum'], Magnesium Oxide, Zinc Oxide, Vitamin B6, Sweetener, ['Sucralose'], Emulsifier, ['Sunflower Lecithin']","{'typical values': 'per 100g', 'energy': {'kj': 1632, 'kcal': 386}, 'fat': {'all': 5.5, 'saturated': 0.9}, 'carbohydrates': {'all': 23, 'sugar': 2.2}, 'fibre': 0.1, 'protein': 61, 'salt': 0.6, 'also provides': {'all': None, ':': None}, 'vitamin d': 13, 'riboflavin': 0, 'vitamin b': {'6': None, 'all': 0}, 'calcium': 0.7, 'phosphorus': 0.4, 'magnesium': 0.093, 'zinc': 0.0032, 'creatine monohydrate': 7.6}","vegetarian, soy free, WPC, whey",3.1,5.08,"{'min': {'value': 37.19, 'grams': 2000, 'currency': 'EUR', 'rawValue': '€37.19', 'baseValue': 37.19, 'baseCurrency': 'EUR', 'date': '2023-11-21T14:32:35Z', 'pricePer100g': 1.86, 'pricePerProtein100g': 3.05}, 'max': {'value': 61.99, 'grams': 2000, 'currency': 'EUR', 'rawValue': '€61.99', 'date': '2022-11-11T02:15:45Z', 'dateUpdated': '2022-11-15T02:13:30Z', 'pricePer100g': 3.1, 'pricePerProtein100g': 5.08}, 'latest': {'value': 61.99, 'grams': 2000, 'currency': 'EUR', 'rawValue': '€61.99', 'baseValue': 61.99, 'baseCurrency': 'EUR', 'date': '2024-12-10T02:57:12Z'}, 'discount': 0, 'distanceFromMin': 2.0300000000000002, 'distanceFromMax': 0}",/protein/synergy-all-in-one-protein
2,2025-07-26T19:16:19.954185,muchproteins_json,GOLD STANDARD 100% WHEY Protein Naturally Flavored,https://www.vitaminshoppe.com/p/optimum-nutrition-100-whey-gold-standard-natural-vanilla-4-8-lb-powder/op-1109,Optimum Nutrition,gold-standard-100-whey-protein-naturally-flavored-vanilla-4-8-lbs-68-servings-a8588b8019c51f014e7f86b76c457900-500px.png,gold-standard-100-whey-protein-naturally-flavored-vanilla-4-8-lbs-68-servings-,"Protein Blend, ['Whey Protein Isolate', 'Whey Protein Concentrate', 'Whey Peptides'], Cane Sugar, Natural Flavor, Lecithin, Xanthan Gum, Stevia Leaf Extract, Lactase. CONTAINS: Milk, Soy","{'energy': {'kj': 1686, 'kcal': 403}, 'fat': {'all': 1.55, 'saturated': 0, 'trans': 0, 'cholesterol': 0.124}, 'carbohydrates': {'all': 15.5, 'sugar': 9.3}, 'fiber': 0, 'protein': 74.4, 'salt': 0, 'calcium': 0.403, 'potassium': 0.465}","vegetarian, gluten free, WPC, WPI, whey",3.76,5.08,"{'min': {'value': 80.18, 'grams': 2183, 'currency': 'EUR', 'rawValue': '$89.99', 'baseValue': 89.99, 'baseCurrency': 'USD', 'date': '2023-07-14T02:51:49Z', 'dateUpdated': '2023-07-14T14:32:01Z', 'pricePer100g': 3.67, 'pricePerProtein100g': 4.96}, 'max': {'value': 83.61, 'grams': 2183, 'currency': 'EUR', 'rawValue': '$89.99', 'baseValue': 89.99, 'baseCurrency': 'USD', 'date': '2023-06-13T20:06:52Z', 'dateUpdated': '2023-06-13T21:28:23Z', 'pricePer100g': 3.83, 'pricePerProtein100g': 5.18}, 'latest': {'value': 82.11, 'grams': 2183, 'currency': 'EUR', 'rawValue': '$89.99', 'baseValue': 89.99, 'baseCurrency': 'USD', 'date': '2023-08-09T02:54:39Z'}, 'discount': 2, 'distanceFromMin': 0.1200000000000001, 'distanceFromMax': 0.09999999999999964}",/protein/gold-standard-100-whey-protein-naturally-flavored-vanilla-4-8-lbs-68-servings-
